Source,Target,Weight,Type
Woolstencraft_Frankenstein_1,Woolstencraft_The last Man_2,14,undirected
Woolstencraft_Frankenstein_2,Anno_The Vamp_1,24,undirected
Woolstencraft_Frankenstein_2,Wallop_Hierogylphic Tales_1,5,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_1,55,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_3,35,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_4,1,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_5,20,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_7,28,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Frankenstein_8,23,undirected
Woolstencraft_Frankenstein_2,Woolstencraft_Mathilda_1,1,undirected
Woolstencraft_Frankenstein_3,Wallop_the castle of Odranto_1,1,undirected
Woolstencraft_Frankenstein_3,Woolstencraft_Frankenstein_1,18,undirected
Woolstencraft_Frankenstein_3,Woolstencraft_Frankenstein_2,35,undirected
Woolstencraft_Frankenstein_3,Woolstencraft_Frankenstein_8,19,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Falkner_10,3,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_2,1,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_6,53,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_7,38,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_8,48,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Frankenstein_9,27,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Mathilda_2,3,undirected
Woolstencraft_Frankenstein_4,Woolstencraft_Mathilda_3,6,undirected
Woolstencraft_Frankenstein_5,Anno_The Vamp_1,1,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_Frankenstein_1,5,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_Frankenstein_2,20,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_Frankenstein_6,1,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_Frankenstein_7,14,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_The last Man_1,15,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_The last Man_2,3,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_The last Man_8,1,undirected
Woolstencraft_Frankenstein_5,Woolstencraft_The last Man_12,1,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_4,53,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_5,1,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_7,2,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_8,32,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Frankenstein_9,33,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_Mathilda_2,5,undirected
Woolstencraft_Frankenstein_6,Woolstencraft_The last Man_3,1,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_1,4,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_2,28,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_4,38,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_5,14,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_6,2,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Frankenstein_8,23,undirected
Woolstencraft_Frankenstein_7,Woolstencraft_Mathilda_3,1,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_1,4,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_2,23,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_3,19,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_4,48,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_6,32,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_7,23,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Frankenstein_9,1,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Mathilda_1,4,undirected
Woolstencraft_Frankenstein_8,Woolstencraft_Mathilda_3,2,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_1,12,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_4,27,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_6,33,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Frankenstein_8,1,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Mathilda_2,8,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_Mathilda_3,3,undirected
Woolstencraft_Frankenstein_9,Woolstencraft_The last Man_3,5,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Falkner_4,2,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Falkner_10,3,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Frankenstein_1,16,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Frankenstein_2,1,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Frankenstein_8,4,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Mathilda_2,11,undirected
Woolstencraft_Mathilda_1,Woolstencraft_Mathilda_3,59,undirected
Woolstencraft_Mathilda_1,Woolstencraft_The last Man_2,4,undirected
Woolstencraft_Mathilda_1,Woolstencraft_The last Man_16,1,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Falkner_10,4,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Frankenstein_4,3,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Frankenstein_6,5,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Frankenstein_9,8,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Mathilda_1,11,undirected
Woolstencraft_Mathilda_2,Woolstencraft_Mathilda_3,40,undirected
Woolstencraft_Mathilda_2,Woolstencraft_The last Man_3,2,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Falkner_1,2,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Falkner_10,2,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Falkner_12,1,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Frankenstein_4,6,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Frankenstein_7,1,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Frankenstein_8,2,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Frankenstein_9,3,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Mathilda_1,59,undirected
Woolstencraft_Mathilda_3,Woolstencraft_Mathilda_2,40,undirected
Woolstencraft_Prospertine und Midas_1,Byron_Childe Harold's Pilgrimage_1,26,undirected
Woolstencraft_Prospertine und Midas_1,Byron_Childe Harold's Pilgrimage_2,5,undirected
Woolstencraft_Prospertine und Midas_1,Byron_Childe Harold's Pilgrimage_4,8,undirected
Woolstencraft_Prospertine und Midas_1,Keats_Endymion_Lamia_1,6,undirected
Woolstencraft_Prospertine und Midas_1,Keats_Endymion_Lamia_4,15,undirected
Woolstencraft_The last Man_1,Anno_The Vamp_1,9,undirected
Woolstencraft_The last Man_1,Polidori_diary_1,2,undirected
Woolstencraft_The last Man_1,Woolstencraft_Frankenstein_1,11,undirected
Woolstencraft_The last Man_1,Woolstencraft_Frankenstein_5,15,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_2,50,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_4,7,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_8,34,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_12,9,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_13,13,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_16,8,undirected
Woolstencraft_The last Man_1,Woolstencraft_The last Man_18,2,undirected
Woolstencraft_The last Man_2,Woolstencraft_Frankenstein_1,14,undirected
Woolstencraft_The last Man_2,Woolstencraft_Frankenstein_5,3,undirected
Woolstencraft_The last Man_2,Woolstencraft_Mathilda_1,4,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_1,50,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_5,11,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_6,25,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_7,6,undirected
Woolstencraft_The last Man_2,Woolstencraft_The last Man_8,2,undirected
Woolstencraft_The last Man_3,Woolstencraft_Frankenstein_6,1,undirected
Woolstencraft_The last Man_3,Woolstencraft_Frankenstein_9,5,undirected
Woolstencraft_The last Man_3,Woolstencraft_Mathilda_2,2,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_4,38,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_5,8,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_6,31,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_7,2,undirected
Woolstencraft_The last Man_3,Woolstencraft_The last Man_9,4,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_1,7,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_3,38,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_5,11,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_6,3,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_7,6,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_8,5,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_9,6,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_15,23,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_16,15,undirected
Woolstencraft_The last Man_4,Woolstencraft_The last Man_18,5,undirected
Woolstencraft_The last Man_5,Woolstencraft_Falkner_2,7,undirected
Woolstencraft_The last Man_5,Woolstencraft_Falkner_14,1,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_2,11,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_3,8,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_4,11,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_6,59,undirected
Woolstencraft_The last Man_5,Woolstencraft_The last Man_7,35,undirected
Woolstencraft_The last Man_6,Woolstencraft_Falkner_2,1,undirected
Woolstencraft_The last Man_6,Woolstencraft_Falkner_4,6,undirected
Woolstencraft_The last Man_6,Woolstencraft_Falkner_11,1,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_2,25,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_3,31,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_4,3,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_5,59,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_7,38,undirected
Woolstencraft_The last Man_6,Woolstencraft_The last Man_8,3,undirected
Woolstencraft_The last Man_7,Woolstencraft_Falkner_4,1,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_2,6,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_3,2,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_4,6,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_5,35,undirected
Woolstencraft_The last Man_7,Woolstencraft_The last Man_6,38,undirected
Woolstencraft_The last Man_8,Polidori_diary_2,2,undirected
Woolstencraft_The last Man_8,Woolstencraft_Frankenstein_5,1,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_1,34,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_2,2,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_4,5,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_6,3,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_9,41,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_10,5,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_11,11,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_12,1,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_13,25,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_16,10,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_17,11,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_18,25,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_19,5,undirected
Woolstencraft_The last Man_8,Woolstencraft_The last Man_20,33,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_3,4,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_4,6,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_8,41,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_11,4,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_12,17,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_13,2,undirected
Woolstencraft_The last Man_9,Woolstencraft_The last Man_18,3,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_4,2,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_8,5,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_9,2,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_11,3,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_12,27,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_14,10,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_15,2,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_16,8,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_17,10,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_18,7,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_19,35,undirected
Woolstencraft_The last Man_10,Woolstencraft_The last Man_20,4,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_8,11,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_9,4,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_10,3,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_12,54,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_14,33,undirected
Woolstencraft_The last Man_11,Woolstencraft_The last Man_18,13,undirected
Woolstencraft_The last Man_12,Woolstencraft_Frankenstein_5,1,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_1,9,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_8,1,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_9,17,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_10,27,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_11,54,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_13,10,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_14,34,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_16,21,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_17,9,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_18,53,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_1,13,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_8,25,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_9,2,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_12,10,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_14,30,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_15,6,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_16,28,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_17,8,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_19,3,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_20,3,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_10,10,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_11,33,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_12,34,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_13,30,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_17,20,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_18,2,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_19,2,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_4,23,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_10,2,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_13,6,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_16,26,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_20,5,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_11,1,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_12,1,undirected
Woolstencraft_The last Man_16,Woolstencraft_Mathilda_1,1,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_1,8,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_4,15,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_8,10,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_10,8,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_12,21,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_13,28,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_15,26,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_20,1,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_8,11,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_10,10,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_12,9,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_13,8,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_14,20,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_18,2,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_19,5,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_20,4,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_1,2,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_4,5,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_8,25,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_9,3,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_10,7,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_11,13,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_12,53,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_14,2,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_17,2,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_19,2,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_8,5,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_10,35,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_13,3,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_14,2,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_17,5,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_18,2,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_20,45,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_8,33,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_10,4,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_13,3,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_15,5,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_16,1,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_17,4,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_19,45,undirected
