Source,Target,Weight,Type
Woolstencraft_The last Man_12,Woolstencraft_The last Man_10,27,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_11,50,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_14,4,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_18,14,undirected
Woolstencraft_The last Man_12,Woolstencraft_The last Man_20,30,undirected
Woolstencraft_The last Man_13,Radcliffe_A sicilian Romance_5,17,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_8,53,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_10,18,undirected
Woolstencraft_The last Man_13,Woolstencraft_The last Man_14,7,undirected
Woolstencraft_The last Man_14,Byron_Childe Harold's Pilgrimage_4,4,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_8,14,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_10,39,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_11,60,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_12,4,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_13,7,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_17,37,undirected
Woolstencraft_The last Man_14,Woolstencraft_The last Man_19,24,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_4,60,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_7,14,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_16,30,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_12,60,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_4,39,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_7,5,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_15,30,undirected
Woolstencraft_The last Man_17,Polidori_diary_1,18,undirected
Woolstencraft_The last Man_17,Radcliffe_The myteries of Udolpho 4_5,7,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_8,5,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_10,12,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_11,13,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_14,37,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_19,26,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_1,54,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_2,20,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_9,39,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_12,14,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_11,10,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_14,24,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_17,26,undirected
Woolstencraft_The last Man_20,Polidori_diary_1,11,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_10,17,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_11,13,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_12,30,undirected
