Source,Target,Weight,Type
Woolstencraft_The last Man_15,Woolstencraft_The last Man_16,42,undirected
Woolstencraft_The last Man_15,Woolstencraft_The last Man_20,4,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_11,9,undirected
Woolstencraft_The last Man_16,Woolstencraft_Falkner_12,41,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_4,60,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_13,1,undirected
Woolstencraft_The last Man_16,Woolstencraft_The last Man_15,42,undirected
Woolstencraft_The last Man_17,Polidori_diary_1,1,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_8,19,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_10,9,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_13,24,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_14,22,undirected
Woolstencraft_The last Man_17,Woolstencraft_The last Man_19,27,undirected
Woolstencraft_The last Man_18,Woolstencraft_Frankenstein_5,1,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_1,32,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_8,4,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_9,19,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_11,14,undirected
Woolstencraft_The last Man_18,Woolstencraft_The last Man_12,38,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_10,21,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_14,16,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_17,27,undirected
Woolstencraft_The last Man_19,Woolstencraft_The last Man_20,19,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_8,4,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_10,18,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_11,3,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_12,16,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_15,4,undirected
Woolstencraft_The last Man_20,Woolstencraft_The last Man_19,19,undirected
